!
43243
dfdsf
fdsfdsfffffffffffffffffffffffffffffffffffffffffffffffddsfdsfdsdsfsdfdsfdssdfsdfsfd
fdsf
sfddsf
!

ind	x       y        z
7834 -34.4154 -64.3866 -0.0000
7835 -31.2147 -65.9979 -0.0000
7836 -51.6241 -51.6241 -0.0000
7837 -46.3153 -56.4353 -0.0000
7838 -43.4904 -58.6401 -0.0000
7839 -60.7035 -40.5608 -0.0000
7840 -56.4354 -46.3153 -0.0000
7841 -54.0949 -49.0288 -0.0000
7842 -67.4501 -27.9388 -0.0000
7843 -64.3866 -34.4154 -0.0000
7844 -62.6205 -37.5333 -0.0000
7845 -71.6047 -14.2431 -0.0000
7846 -69.8636 -21.1929 -0.0000
7847 -68.7396 -24.5955 -0.0000
7848 -73.0075 -0.0000 -0.0000
7849 -72.6557 -7.1560 -0.0000
7850 -72.2172 -10.7124 -0.0000
7851 -71.6047 14.2431 -0.0000
7852 -72.6557 7.1560 -0.0000
7853 -72.9194 3.5823 -0.0000
7854 -67.4501 27.9388 -0.0000
7855 -69.8636 21.1929 -0.0000
7856 -70.8194 17.7393 -0.0000
7857 -60.7035 40.5608 -0.0000
7858 -64.3866 34.4154 -0.0000
7859 -65.9979 31.2147 -0.0000
7860 -51.6241 51.6241 -0.0000
7861 -56.4354 46.3153 -0.0000
7862 -58.6401 43.4904 -0.0000
7863 -40.5608 60.7035 -0.0000
7864 -46.3153 56.4353 -0.0000
7865 -49.0288 54.0949 -0.0000
7866 -27.9388 67.4501 -0.0000
7867 -34.4154 64.3866 -0.0000
7868 -37.5333 62.6205 -0.0000
7869 -14.2431 71.6047 -0.0000
7870 -21.1929 69.8636 -0.0000
7871 -24.5955 68.7397 -0.0000
7872 -7.1560 72.6557 -0.0000
7873 -10.7124 72.2172 -0.0000
7874 13.3512 90.0063 -0.0000
7875 15.9899 107.7953 -0.0000
7876 18.6287 125.5844 -0.0000
7877 21.2675 143.3735 -0.0000
7878 23.9062 161.1626 -0.0000
7879 26.5450 178.9517 -0.0000
7880 29.1838 196.7408 -0.0000
7881 31.8225 214.5299 -0.0000
7882 34.4613 232.3190 -0.0000
7883 45.8192 230.3487 -0.0000
7884 42.3107 212.7105 -0.0000
7885 38.8023 195.0723 -0.0000
7886 35.2938 177.4340 -0.0000
7887 31.7854 159.7958 -0.0000
7888 28.2769 142.1576 -0.0000
7889 24.7684 124.5194 -0.0000
7890 21.2600 106.8811 -0.0000
7891 17.7515 89.2429 -0.0000
7892 90.5528 -8.9187 -0.0000
7893 108.4499 -10.6814 -0.0000
7894 126.3470 -12.4441 -0.0000
7895 144.2441 -14.2068 -0.0000
7896 162.1413 -15.9695 -0.0000
7897 180.0384 -17.7322 -0.0000
7898 197.9355 -19.4950 -0.0000
7899 215.8326 -21.2577 -0.0000
7900 233.7297 -23.0204 -0.0000
7901 232.3190 -34.4613 -0.0000
7902 214.5299 -31.8226 -0.0000
7903 196.7408 -29.1838 -0.0000
7904 178.9517 -26.5450 -0.0000
7905 161.1626 -23.9063 -0.0000
7906 143.3735 -21.2675 -0.0000
7907 125.5844 -18.6287 -0.0000
7908 107.7953 -15.9900 -0.0000
7909 90.0062 -13.3512 -0.0000
7910 -0.0000 90.9913 -0.0000
7911 -0.0000 108.9751 -0.0000
7912 -0.0000 126.9589 -0.0000
7913 -0.0000 144.9426 -0.0000
7914 -0.0000 162.9264 -0.0000
7915 -0.0000 180.9102 -0.0000
7916 -0.0000 198.8940 -0.0000
7917 -0.0000 216.8777 -0.0000
7918 -0.0000 234.8615 -0.0000
7919 11.5240 234.5781 -0.0000
7920 10.6416 216.6160 -0.0000
7921 9.7592 198.6540 -0.0000
7922 8.8768 180.6919 -0.0000
7923 7.9943 162.7298 -0.0000
7924 7.1119 144.7677 -0.0000
7925 6.2295 126.8057 -0.0000
7926 5.3471 108.8436 -0.0000
7927 4.4647 90.8815 -0.0000
7928 -34.8209 84.0650 -0.0000
7929 -41.7030 100.6798 -0.0000
7930 -48.5851 117.2947 -0.0000
7931 -55.4672 133.9095 -0.0000
7932 -62.3492 150.5244 -0.0000
7933 -69.2313 167.1392 -0.0000
7934 -76.1134 183.7541 -0.0000
7935 -82.9955 200.3689 -0.0000
7936 -89.8776 216.9838 -0.0000
7937 -79.1224 221.1320 -0.0000
7938 -73.0638 204.1995 -0.0000
7939 -67.0053 187.2670 -0.0000
7940 -60.9467 170.3345 -0.0000
7941 -54.8882 153.4021 -0.0000
7942 -48.8296 136.4696 -0.0000
7943 -42.7711 119.5371 -0.0000
7944 -36.7125 102.6046 -0.0000
7945 -30.6540 85.6721 -0.0000
7946 -61.1059 -67.4199 -0.0000
7947 -73.1830 -80.7450 -0.0000
7948 -85.2602 -94.0701 -0.0000
7949 -97.3373 -107.3951 -0.0000
7950 -109.4145 -120.7202 -0.0000
7951 -121.4916 -134.0453 -0.0000
7952 -133.5688 -147.3703 -0.0000
7953 -145.6459 -160.6954 -0.0000
7954 -157.7230 -174.0205 -0.0000
7955 -166.0722 -166.0722 -0.0000
7956 -153.3557 -153.3557 -0.0000
7957 -140.6393 -140.6393 -0.0000
7958 -127.9228 -127.9228 -0.0000
7959 -115.2064 -115.2064 -0.0000
7960 -102.4899 -102.4899 -0.0000
7961 -89.7735 -89.7735 -0.0000
7962 -77.0570 -77.0570 -0.0000
7963 -64.3406 -64.3406 -0.0000
7964 -70.3370 57.7240 -0.0000
7965 -84.2386 69.1328 -0.0000
7966 -98.1402 80.5415 -0.0000
7967 -112.0417 91.9503 -0.0000
7968 -125.9433 103.3590 -0.0000
7969 -139.8449 114.7678 -0.0000
7970 -153.7465 126.1765 -0.0000
7971 -167.6481 137.5853 -0.0000
7972 -181.5497 148.9940 -0.0000
7973 -174.0205 157.7231 -0.0000
7974 -160.6955 145.6459 -0.0000
7975 -147.3704 133.5688 -0.0000
7976 -134.0453 121.4916 -0.0000
7977 -120.7202 109.4145 -0.0000
7978 -107.3952 97.3374 -0.0000
7979 -94.0701 85.2602 -0.0000
7980 -80.7450 73.1831 -0.0000
7981 -67.4200 61.1059 -0.0000
7982 -17.7515 -89.2429 -0.0000
7983 -21.2600 -106.8811 -0.0000
7984 -24.7684 -124.5194 -0.0000
7985 -28.2769 -142.1576 -0.0000
7986 -31.7854 -159.7958 -0.0000
7987 -35.2938 -177.4340 -0.0000
7988 -38.8023 -195.0723 -0.0000
7989 -42.3107 -212.7105 -0.0000
7990 -45.8192 -230.3487 -0.0000
7991 -57.0665 -227.8225 -0.0000
7992 -52.6968 -210.3777 -0.0000
7993 -48.3271 -192.9330 -0.0000
7994 -43.9574 -175.4882 -0.0000
7995 -39.5877 -158.0434 -0.0000
7996 -35.2181 -140.5986 -0.0000
7997 -30.8484 -123.1538 -0.0000
7998 -26.4787 -105.7090 -0.0000
7999 -22.1090 -88.2642 -0.0000
8000 -54.2033 -73.0847 -0.0000
8001 -64.9162 -87.5294 -0.0000
8002 -75.6291 -101.9741 -0.0000
8003 -86.3420 -116.4188 -0.0000
8004 -97.0549 -130.8634 -0.0000
8005 -107.7678 -145.3081 -0.0000
8006 -118.4807 -159.7528 -0.0000
8007 -129.1936 -174.1975 -0.0000
8008 -139.9065 -188.6422 -0.0000
8009 -148.9940 -181.5497 -0.0000
8010 -137.5852 -167.6481 -0.0000
8011 -126.1765 -153.7465 -0.0000
8012 -114.7677 -139.8449 -0.0000
8013 -103.3590 -125.9433 -0.0000
8014 -91.9503 -112.0417 -0.0000
8015 -80.5415 -98.1401 -0.0000
8016 -69.1328 -84.2385 -0.0000
8017 -57.7240 -70.3369 -0.0000
8018 88.2642 22.1090 -0.0000
8019 105.7090 26.4787 -0.0000
8020 123.1538 30.8484 -0.0000
8021 140.5986 35.2181 -0.0000
8022 158.0434 39.5878 -0.0000
8023 175.4881 43.9575 -0.0000
8024 192.9329 48.3271 -0.0000
8025 210.3777 52.6968 -0.0000
8026 227.8225 57.0665 -0.0000
8027 230.3487 45.8192 -0.0000
8028 212.7105 42.3107 -0.0000
8029 195.0723 38.8023 -0.0000
8030 177.4341 35.2938 -0.0000
8031 159.7958 31.7854 -0.0000
8032 142.1576 28.2769 -0.0000
8033 124.5194 24.7684 -0.0000
8034 106.8812 21.2600 -0.0000
8035 89.2429 17.7515 -0.0000
8036 26.4133 -87.0729 -0.0000
8037 31.6337 -104.2822 -0.0000
8038 36.8541 -121.4916 -0.0000
8039 42.0745 -138.7009 -0.0000
8040 47.2949 -155.9102 -0.0000
8041 52.5153 -173.1196 -0.0000
8042 57.7357 -190.3289 -0.0000
8043 62.9561 -207.5383 -0.0000
8044 68.1764 -224.7476 -0.0000
8045 57.0665 -227.8225 -0.0000
8046 52.6968 -210.3777 -0.0000
8047 48.3271 -192.9330 -0.0000
8048 43.9575 -175.4882 -0.0000
8049 39.5878 -158.0434 -0.0000
8050 35.2181 -140.5986 -0.0000
8051 30.8484 -123.1538 -0.0000
8052 26.4787 -105.7090 -0.0000
8053 22.1090 -88.2642 -0.0000
8054 50.5521 75.6565 -0.0000
8055 60.5433 90.6095 -0.0000
8056 70.5346 105.5624 -0.0000
8057 80.5258 120.5154 -0.0000
8058 90.5171 135.4684 -0.0000
8059 100.5083 150.4213 -0.0000
8060 110.4996 165.3743 -0.0000
8061 120.4908 180.3272 -0.0000
8062 130.4821 195.2802 -0.0000
8063 139.9065 188.6421 -0.0000
8064 129.1936 174.1974 -0.0000
8065 118.4807 159.7528 -0.0000
8066 107.7678 145.3081 -0.0000
8067 97.0549 130.8634 -0.0000
8068 86.3420 116.4188 -0.0000
8069 75.6291 101.9741 -0.0000
8070 64.9162 87.5294 -0.0000
8071 54.2033 73.0847 -0.0000
8072 85.6721 30.6540 -0.0000
8073 102.6046 36.7125 -0.0000
8074 119.5371 42.7711 -0.0000
8075 136.4696 48.8296 -0.0000
8076 153.4020 54.8882 -0.0000
8077 170.3345 60.9467 -0.0000
8078 187.2670 67.0053 -0.0000
8079 204.1995 73.0638 -0.0000
8080 221.1320 79.1224 -0.0000
8081 224.7476 68.1764 -0.0000
8082 207.5382 62.9560 -0.0000
8083 190.3289 57.7356 -0.0000
8084 173.1195 52.5152 -0.0000
8085 155.9102 47.2949 -0.0000
8086 138.7009 42.0745 -0.0000
8087 121.4915 36.8541 -0.0000
8088 104.2822 31.6337 -0.0000
8089 87.0729 26.4133 -0.0000
8090 23.0203 233.7297 -0.0000
8091 21.2576 215.8326 -0.0000
8092 19.4949 197.9354 -0.0000
8093 17.7322 180.0383 -0.0000
8094 15.9695 162.1412 -0.0000
8095 14.2068 144.2441 -0.0000
8096 12.4441 126.3470 -0.0000
8097 10.6814 108.4499 -0.0000
8098 8.9187 90.5528 -0.0000
8099 -85.6721 30.6540 -0.0000
8100 -102.6046 36.7126 -0.0000
8101 -119.5371 42.7711 -0.0000
8102 -136.4696 48.8296 -0.0000
8103 -153.4020 54.8882 -0.0000
8104 -170.3345 60.9467 -0.0000
8105 -187.2670 67.0053 -0.0000
8106 -204.1995 73.0638 -0.0000
8107 -221.1320 79.1224 -0.0000
8108 -216.9837 89.8777 -0.0000
8109 -200.3689 82.9956 -0.0000
8110 -183.7540 76.1135 -0.0000
8111 -167.1392 69.2314 -0.0000
8112 -150.5244 62.3493 -0.0000
8113 -133.9095 55.4672 -0.0000
8114 -117.2947 48.5851 -0.0000
8115 -100.6798 41.7030 -0.0000
8116 -84.0650 34.8209 -0.0000
8117 -89.2429 -17.7515 -0.0000
8118 -106.8811 -21.2600 -0.0000
8119 -124.5194 -24.7685 -0.0000
8120 -142.1576 -28.2769 -0.0000
8121 -159.7958 -31.7854 -0.0000
8122 -177.4340 -35.2938 -0.0000
8123 -195.0723 -38.8023 -0.0000
8124 -212.7105 -42.3108 -0.0000
8125 -230.3487 -45.8192 -0.0000
8126 -232.3190 -34.4613 -0.0000
8127 -214.5299 -31.8226 -0.0000
8128 -196.7408 -29.1838 -0.0000
8129 -178.9517 -26.5450 -0.0000
8130 -161.1626 -23.9063 -0.0000
8131 -143.3735 -21.2675 -0.0000
8132 -125.5844 -18.6287 -0.0000
8133 -107.7953 -15.9900 -0.0000
8134 -90.0062 -13.3512 -0.0000
8135 -88.2642 22.1090 -0.0000
8136 -105.7090 26.4787 -0.0000
8137 -123.1538 30.8484 -0.0000
8138 -140.5986 35.2181 -0.0000
8139 -158.0434 39.5878 -0.0000
8140 -175.4881 43.9575 -0.0000
8141 -192.9329 48.3272 -0.0000
8142 -210.3777 52.6969 -0.0000
8143 -227.8225 57.0666 -0.0000
8144 -224.7475 68.1765 -0.0000
8145 -207.5382 62.9561 -0.0000
8146 -190.3289 57.7357 -0.0000
8147 -173.1195 52.5153 -0.0000
8148 -155.9102 47.2949 -0.0000
8149 -138.7009 42.0745 -0.0000
8150 -121.4915 36.8541 -0.0000
8151 -104.2822 31.6337 -0.0000
8152 -87.0729 26.4133 -0.0000
8153 54.2033 -73.0848 -0.0000
8154 64.9162 -87.5294 -0.0000
8155 75.6291 -101.9741 -0.0000
8156 86.3420 -116.4188 -0.0000
8157 97.0549 -130.8635 -0.0000
8158 107.7678 -145.3082 -0.0000
8159 118.4807 -159.7528 -0.0000
8160 129.1936 -174.1975 -0.0000
8161 139.9065 -188.6422 -0.0000
8162 130.4821 -195.2802 -0.0000
8163 120.4908 -180.3273 -0.0000
8164 110.4996 -165.3743 -0.0000
8165 100.5083 -150.4213 -0.0000
8166 90.5171 -135.4684 -0.0000
8167 80.5258 -120.5154 -0.0000
8168 70.5346 -105.5624 -0.0000
8169 60.5433 -90.6095 -0.0000
8170 50.5521 -75.6565 -0.0000
8171 -70.3370 -57.7241 -0.0000
8172 -84.2385 -69.1328 -0.0000
8173 -98.1401 -80.5415 -0.0000
8174 -112.0417 -91.9503 -0.0000
8175 -125.9433 -103.3590 -0.0000
8176 -139.8449 -114.7678 -0.0000
8177 -153.7465 -126.1765 -0.0000
8178 -167.6481 -137.5853 -0.0000
8179 -181.5497 -148.9940 -0.0000
8180 -188.6422 -139.9065 -0.0000
8181 -174.1975 -129.1936 -0.0000
8182 -159.7528 -118.4807 -0.0000
8183 -145.3081 -107.7678 -0.0000
8184 -130.8634 -97.0549 -0.0000
8185 -116.4188 -86.3420 -0.0000
8186 -101.9741 -75.6291 -0.0000
8187 -87.5294 -64.9162 -0.0000
8188 -73.0847 -54.2033 -0.0000
8189 84.0650 -34.8209 -0.0000
8190 100.6798 -41.7030 -0.0000
8191 117.2947 -48.5850 -0.0000
8192 133.9095 -55.4671 -0.0000
8193 150.5244 -62.3492 -0.0000
8194 167.1392 -69.2313 -0.0000
8195 183.7541 -76.1134 -0.0000
8196 200.3689 -82.9955 -0.0000
8197 216.9838 -89.8776 -0.0000
8198 212.3119 -100.4160 -0.0000
8199 196.0548 -92.7269 -0.0000
8200 179.7977 -85.0379 -0.0000
8201 163.5406 -77.3489 -0.0000
8202 147.2835 -69.6598 -0.0000
8203 131.0264 -61.9708 -0.0000
8204 114.7692 -54.2818 -0.0000
8205 98.5121 -46.5927 -0.0000
8206 82.2550 -38.9037 -0.0000
8207 61.1059 -67.4199 -0.0000
8208 73.1831 -80.7450 -0.0000
8209 85.2602 -94.0701 -0.0000
8210 97.3373 -107.3951 -0.0000
8211 109.4145 -120.7202 -0.0000
8212 121.4916 -134.0453 -0.0000
8213 133.5688 -147.3703 -0.0000
8214 145.6459 -160.6954 -0.0000
8215 157.7230 -174.0205 -0.0000
8216 148.9940 -181.5497 -0.0000
8217 137.5852 -167.6481 -0.0000
8218 126.1765 -153.7465 -0.0000
8219 114.7677 -139.8449 -0.0000
8220 103.3590 -125.9433 -0.0000
8221 91.9503 -112.0417 -0.0000
8222 80.5415 -98.1402 -0.0000
8223 69.1328 -84.2385 -0.0000
8224 57.7240 -70.3370 -0.0000
8225 64.3406 64.3406 -0.0000
8226 77.0570 77.0570 -0.0000
8227 89.7735 89.7735 -0.0000
8228 102.4899 102.4899 -0.0000
8229 115.2064 115.2064 -0.0000
8230 127.9228 127.9228 -0.0000
8231 140.6393 140.6393 -0.0000
8232 153.3557 153.3557 -0.0000
8233 166.0722 166.0722 -0.0000
8234 174.0205 157.7231 -0.0000
8235 160.6954 145.6459 -0.0000
8236 147.3703 133.5688 -0.0000
8237 134.0453 121.4916 -0.0000
8238 120.7202 109.4145 -0.0000
8239 107.3951 97.3373 -0.0000
8240 94.0701 85.2602 -0.0000
8241 80.7450 73.1830 -0.0000
8242 67.4199 61.1059 -0.0000
8243 90.5528 8.9187 -0.0000
8244 108.4499 10.6814 -0.0000
8245 126.3470 12.4441 -0.0000
8246 144.2441 14.2068 -0.0000
8247 162.1413 15.9695 -0.0000
8248 180.0384 17.7322 -0.0000
8249 197.9355 19.4949 -0.0000
8250 215.8326 21.2576 -0.0000
8251 233.7297 23.0204 -0.0000
8252 234.5781 11.5240 -0.0000
8253 216.6160 10.6416 -0.0000
8254 198.6540 9.7592 -0.0000
8255 180.6919 8.8768 -0.0000
8256 162.7298 7.9944 -0.0000
8257 144.7677 7.1119 -0.0000
8258 126.8057 6.2295 -0.0000
8259 108.8436 5.3471 -0.0000
8260 90.8815 4.4647 -0.0000
8261 -13.3512 90.0063 -0.0000
8262 -15.9900 107.7953 -0.0000
8263 -18.6287 125.5844 -0.0000
8264 -21.2675 143.3735 -0.0000
8265 -23.9063 161.1626 -0.0000
8266 -26.5450 178.9517 -0.0000
8267 -29.1838 196.7408 -0.0000
8268 -31.8226 214.5299 -0.0000
8269 -34.4613 232.3190 -0.0000
8270 -23.0204 233.7297 -0.0000
8271 -21.2577 215.8326 -0.0000
8272 -19.4949 197.9354 -0.0000
8273 -17.7322 180.0383 -0.0000
8274 -15.9695 162.1412 -0.0000
8275 -14.2068 144.2441 -0.0000
8276 -12.4441 126.3470 -0.0000
8277 -10.6814 108.4499 -0.0000
8278 -8.9187 90.5528 -0.0000
8279 -50.5521 75.6565 -0.0000
8280 -60.5433 90.6095 -0.0000
8281 -70.5346 105.5624 -0.0000
8282 -80.5258 120.5154 -0.0000
8283 -90.5171 135.4684 -0.0000
8284 -100.5083 150.4213 -0.0000
8285 -110.4996 165.3743 -0.0000
8286 -120.4908 180.3273 -0.0000
8287 -130.4821 195.2802 -0.0000
8288 -120.7427 201.4470 -0.0000
8289 -111.4973 186.0218 -0.0000
8290 -102.2518 170.5967 -0.0000
8291 -93.0063 155.1715 -0.0000
8292 -83.7608 139.7463 -0.0000
8293 -74.5153 124.3212 -0.0000
8294 -65.2698 108.8960 -0.0000
8295 -56.0243 93.4708 -0.0000
8296 -46.7788 78.0457 -0.0000
8297 -46.7788 -78.0457 -0.0000
8298 -56.0243 -93.4708 -0.0000
8299 -65.2698 -108.8960 -0.0000
8300 -74.5153 -124.3211 -0.0000
8301 -83.7608 -139.7463 -0.0000
8302 -93.0063 -155.1714 -0.0000
8303 -102.2518 -170.5966 -0.0000
8304 -111.4972 -186.0218 -0.0000
8305 -120.7427 -201.4469 -0.0000
8306 -130.4821 -195.2802 -0.0000
8307 -120.4908 -180.3272 -0.0000
8308 -110.4996 -165.3743 -0.0000
8309 -100.5083 -150.4213 -0.0000
8310 -90.5171 -135.4684 -0.0000
8311 -80.5258 -120.5154 -0.0000
8312 -70.5346 -105.5624 -0.0000
8313 -60.5433 -90.6095 -0.0000
8314 -50.5521 -75.6565 -0.0000
8315 -80.2468 42.8928 -0.0000
8316 -96.1071 51.3703 -0.0000
8317 -111.9673 59.8478 -0.0000
8318 -127.8275 68.3252 -0.0000
8319 -143.6877 76.8027 -0.0000
8320 -159.5479 85.2802 -0.0000
8321 -175.4081 93.7576 -0.0000
8322 -191.2683 102.2351 -0.0000
8323 -207.1286 110.7125 -0.0000
8324 -201.4470 120.7427 -0.0000
8325 -186.0218 111.4972 -0.0000
8326 -170.5966 102.2517 -0.0000
8327 -155.1715 93.0063 -0.0000
8328 -139.7463 83.7608 -0.0000
8329 -124.3212 74.5153 -0.0000
8330 -108.8960 65.2698 -0.0000
8331 -93.4708 56.0243 -0.0000
8332 -78.0457 46.7788 -0.0000
8333 -0.0000 -90.9913 -0.0000
8334 -0.0000 -108.9751 -0.0000
8335 -0.0000 -126.9589 -0.0000
8336 -0.0000 -144.9426 -0.0000
8337 -0.0000 -162.9264 -0.0000
8338 -0.0000 -180.9102 -0.0000
8339 -0.0000 -198.8940 -0.0000
8340 -0.0000 -216.8777 -0.0000
8341 -0.0000 -234.8615 -0.0000
8342 -11.5240 -234.5781 -0.0000
8343 -10.6416 -216.6160 -0.0000
8344 -9.7592 -198.6540 -0.0000
8345 -8.8768 -180.6919 -0.0000
8346 -7.9944 -162.7298 -0.0000
8347 -7.1119 -144.7677 -0.0000
8348 -6.2295 -126.8057 -0.0000
8349 -5.3471 -108.8436 -0.0000
8350 -4.4647 -90.8815 -0.0000
8351 26.4133 87.0729 -0.0000
8352 31.6337 104.2822 -0.0000
8353 36.8541 121.4916 -0.0000
8354 42.0745 138.7009 -0.0000
8355 47.2949 155.9102 -0.0000
8356 52.5153 173.1196 -0.0000
8357 57.7356 190.3289 -0.0000
8358 62.9560 207.5382 -0.0000
8359 68.1764 224.7476 -0.0000
8360 79.1224 221.1320 -0.0000
8361 73.0638 204.1995 -0.0000
8362 67.0053 187.2670 -0.0000
8363 60.9467 170.3345 -0.0000
8364 54.8882 153.4020 -0.0000
8365 48.8296 136.4696 -0.0000
8366 42.7711 119.5371 -0.0000
8367 36.7125 102.6046 -0.0000
8368 30.6540 85.6721 -0.0000
8369 -38.9037 -82.2550 -0.0000
8370 -46.5927 -98.5121 -0.0000
8371 -54.2818 -114.7692 -0.0000
8372 -61.9708 -131.0263 -0.0000
8373 -69.6598 -147.2834 -0.0000
8374 -77.3489 -163.5405 -0.0000
8375 -85.0379 -179.7977 -0.0000
8376 -92.7269 -196.0548 -0.0000
8377 -100.4160 -212.3119 -0.0000
8378 -110.7125 -207.1285 -0.0000
8379 -102.2350 -191.2683 -0.0000
8380 -93.7576 -175.4081 -0.0000
8381 -85.2801 -159.5479 -0.0000
8382 -76.8027 -143.6877 -0.0000
8383 -68.3252 -127.8275 -0.0000
8384 -59.8478 -111.9673 -0.0000
8385 -51.3703 -96.1070 -0.0000
8386 -42.8928 -80.2468 -0.0000
8387 82.2550 38.9037 -0.0000
8388 98.5121 46.5927 -0.0000
8389 114.7692 54.2818 -0.0000
8390 131.0263 61.9708 -0.0000
8391 147.2834 69.6598 -0.0000
8392 163.5405 77.3489 -0.0000
8393 179.7976 85.0379 -0.0000
8394 196.0547 92.7269 -0.0000
8395 212.3119 100.4160 -0.0000
8396 216.9838 89.8776 -0.0000
8397 200.3689 82.9955 -0.0000
8398 183.7541 76.1134 -0.0000
8399 167.1392 69.2313 -0.0000
8400 150.5244 62.3492 -0.0000
8401 133.9095 55.4672 -0.0000
8402 117.2947 48.5851 -0.0000
8403 100.6798 41.7030 -0.0000
8404 84.0650 34.8209 -0.0000
8405 42.8928 -80.2468 -0.0000
8406 51.3703 -96.1071 -0.0000
8407 59.8478 -111.9673 -0.0000
8408 68.3252 -127.8275 -0.0000
8409 76.8027 -143.6877 -0.0000
8410 85.2801 -159.5479 -0.0000
8411 93.7576 -175.4081 -0.0000
8412 102.2351 -191.2684 -0.0000
8413 110.7125 -207.1286 -0.0000
8414 100.4160 -212.3119 -0.0000
8415 92.7269 -196.0548 -0.0000
8416 85.0379 -179.7977 -0.0000
8417 77.3489 -163.5405 -0.0000
8418 69.6598 -147.2834 -0.0000
8419 61.9708 -131.0263 -0.0000
8420 54.2818 -114.7692 -0.0000
8421 46.5927 -98.5121 -0.0000
8422 38.9037 -82.2550 -0.0000
8423 78.0457 46.7788 -0.0000
8424 93.4708 56.0243 -0.0000
8425 108.8960 65.2698 -0.0000
8426 124.3211 74.5153 -0.0000
8427 139.7463 83.7608 -0.0000
8428 155.1715 93.0063 -0.0000
8429 170.5966 102.2517 -0.0000
8430 186.0218 111.4972 -0.0000
8431 201.4469 120.7427 -0.0000
8432 207.1286 110.7125 -0.0000
8433 191.2684 102.2351 -0.0000
8434 175.4081 93.7576 -0.0000
8435 159.5479 85.2801 -0.0000
8436 143.6877 76.8027 -0.0000
8437 127.8275 68.3252 -0.0000
8438 111.9673 59.8478 -0.0000
8439 96.1071 51.3703 -0.0000
8440 80.2468 42.8928 -0.0000
8441 -90.0063 13.3512 -0.0000
8442 -107.7953 15.9900 -0.0000
8443 -125.5844 18.6287 -0.0000
8444 -143.3735 21.2675 -0.0000
8445 -161.1626 23.9063 -0.0000
8446 -178.9517 26.5450 -0.0000
8447 -196.7408 29.1838 -0.0000
8448 -214.5299 31.8226 -0.0000
8449 -232.3190 34.4613 -0.0000
8450 -230.3487 45.8192 -0.0000
8451 -212.7105 42.3108 -0.0000
8452 -195.0723 38.8023 -0.0000
8453 -177.4340 35.2938 -0.0000
8454 -159.7958 31.7854 -0.0000
8455 -142.1576 28.2769 -0.0000
8456 -124.5194 24.7685 -0.0000
8457 -106.8811 21.2600 -0.0000
8458 -89.2429 17.7515 -0.0000
8459 -84.0650 -34.8209 -0.0000
8460 -100.6798 -41.7030 -0.0000
8461 -117.2947 -48.5851 -0.0000
8462 -133.9095 -55.4672 -0.0000
8463 -150.5244 -62.3493 -0.0000
8464 -167.1392 -69.2314 -0.0000
8465 -183.7541 -76.1134 -0.0000
8466 -200.3689 -82.9955 -0.0000
8467 -216.9838 -89.8776 -0.0000
8468 -221.1320 -79.1224 -0.0000
8469 -204.1995 -73.0638 -0.0000
8470 -187.2670 -67.0053 -0.0000
8471 -170.3345 -60.9467 -0.0000
8472 -153.4020 -54.8882 -0.0000
8473 -136.4696 -48.8297 -0.0000
8474 -119.5371 -42.7711 -0.0000
8475 -102.6046 -36.7126 -0.0000
8476 -85.6721 -30.6540 -0.0000
8477 -90.8815 4.4647 -0.0000
8478 -108.8436 5.3471 -0.0000
8479 -126.8056 6.2295 -0.0000
8480 -144.7677 7.1119 -0.0000
8481 -162.7298 7.9944 -0.0000
8482 -180.6919 8.8768 -0.0000
8483 -198.6539 9.7592 -0.0000
8484 -216.6160 10.6416 -0.0000
8485 -234.5781 11.5240 -0.0000
8486 -233.7297 23.0204 -0.0000
8487 -215.8326 21.2577 -0.0000
8488 -197.9354 19.4950 -0.0000
8489 -180.0383 17.7322 -0.0000
8490 -162.1412 15.9695 -0.0000
8491 -144.2441 14.2068 -0.0000
8492 -126.3470 12.4441 -0.0000
8493 -108.4499 10.6814 -0.0000
8494 -90.5528 8.9187 -0.0000
8495 67.4199 -61.1059 -0.0000
8496 80.7450 -73.1830 -0.0000
8497 94.0701 -85.2602 -0.0000
8498 107.3951 -97.3373 -0.0000
8499 120.7202 -109.4145 -0.0000
8500 134.0453 -121.4916 -0.0000
8501 147.3703 -133.5688 -0.0000
8502 160.6954 -145.6459 -0.0000
8503 174.0205 -157.7230 -0.0000
8504 166.0722 -166.0722 -0.0000
8505 153.3557 -153.3557 -0.0000
8506 140.6393 -140.6393 -0.0000
8507 127.9228 -127.9228 -0.0000
8508 115.2064 -115.2064 -0.0000
8509 102.4899 -102.4899 -0.0000
8510 89.7735 -89.7735 -0.0000
8511 77.0570 -77.0570 -0.0000
8512 64.3406 -64.3406 -0.0000
8513 89.2429 -17.7515 -0.0000
8514 106.8811 -21.2600 -0.0000
8515 124.5194 -24.7685 -0.0000
8516 142.1576 -28.2769 -0.0000
8517 159.7958 -31.7854 -0.0000
8518 177.4340 -35.2938 -0.0000
8519 195.0723 -38.8023 -0.0000
8520 212.7105 -42.3108 -0.0000
8521 230.3487 -45.8192 -0.0000
8522 227.8225 -57.0665 -0.0000
8523 210.3777 -52.6968 -0.0000
8524 192.9329 -48.3271 -0.0000
8525 175.4881 -43.9575 -0.0000
8526 158.0433 -39.5878 -0.0000
8527 140.5986 -35.2181 -0.0000
8528 123.1538 -30.8484 -0.0000
